CODGEO,PMIMP,DECUC_Q2,DECUC_Q1,DECUC_Q3,BREV,DECUC_D1,DECUC_D9,DECUC_D1D9,DISP_Q2,DISP_Q1,DISP_Q3,TP60,DISP_D1,DISP_D9,DISP_D1D9,PACT,PPEN,PPSOC,PIMPOT,PPAT,NOTE_FILO,C,C_C2SNP,C_C2SP,NOTE_CNAM,A,APPA,ARSAS,AAAH,NOTE_CNAF,annee
84019,"46,9",17890,10130,25660,"33,4",4750,34660,"7,3",19010,13340,25250,24,9940,32500,"3,3","64,4","31,8","9,1","-13,4","8,1",0,13066.0,1384.0,328.0,0.0,2920,1144,460,329,0,2023
84031,"43,6",16080,8370,24210,"39,9",3990,34310,"8,6",17600,12520,24000,"28,3",9280,32240,"3,5","62,9",31,"10,8","-14,5","9,8",0,27326.0,3424.0,908.0,0.0,6990,2710,1178,754,0,2023
84035,"43,6",16180,9320,23950,"37,9",4770,34260,"7,2",17610,12780,23780,"27,4",9630,32350,"3,4","66,6","28,6","9,7","-14,6","9,7",0,23894.0,2809.0,964.0,0.0,5839,2380,804,564,0,2023
84054,"55,2",21010,13910,29640,"22,3",7530,41790,"5,5",21350,15570,28310,"15,7",11450,37780,"3,3","64,2","35,6","5,7","-17,2","11,7",0,18364.0,1151.0,350.0,0.0,3721,1438,456,366,0,2023
84080,51,19220,12540,26320,"26,4",6920,35320,"5,1",19850,14710,25740,18,10930,32870,3,"72,7","25,6","7,1","-15,3","9,9",0,11812.0,710.0,281.0,0.0,2530,1065,245,158,0,2023
84087,"47,8",18200,10230,26330,"32,6",4730,36150,"7,7",19220,13560,25690,"23,1",10040,33600,"3,3","65,3","31,1","8,9","-14,8","9,5",0,26084.0,3063.0,897.0,0.0,6523,2522,1035,638,0,2023
84089,"57,4",21660,14220,30600,"21,5",7320,40990,"5,6",21740,15930,28850,"14,8",11610,37080,"3,2","71,3","30,2","5,9","-16,6","9,2",0,19421.0,1601.0,433.0,0.0,4282,1621,640,378,0,2023
84092,"48,8",17600,9880,25260,34,4540,33120,"7,3",18760,13330,24740,24,10060,30920,"3,1","65,1","32,2","9,9","-13,8","6,6",0,17053.0,2112.0,606.0,0.0,3832,1579,636,316,0,2023
84129,"47,8",18370,11110,25360,"30,6",5260,33320,"6,3",19270,13990,24890,"21,1",10330,31200,3,"70,1","26,2","9,1","-13,9","8,5",0,19515.0,2170.0,624.0,0.0,4501,1779,690,347,0,2023
84138,"43,7",16920,9500,24070,"36,7",4760,33250,7,17960,13020,23820,"25,8",9770,31430,"3,2","56,7","37,9","9,5","-13,3","9,2",0,8164.0,776.0,253.0,0.0,1821,681,297,224,0,2023
85092,"46,6",19590,13260,26530,"24,4",6630,36040,"5,4",20230,15350,25880,16,11400,33470,"2,9","58,1","40,7","7,5","-14,6","8,3",0,11944.0,1086.0,367.0,0.0,3154,1130,363,529,0,2023
85191,"53,8",20870,13830,28780,"22,8",6630,38660,"5,8",21320,15950,27600,"14,4",11720,35500,3,68,"32,3","7,2","-16,2","8,7",0,53743.0,6143.0,2695.0,0.0,15304,5676,1400,1712,0,2023
8604186194,"50,7",18800,9610,28230,"32,8",2160,40370,"18,7",19700,13430,27110,"23,8",9520,36710,"3,9","68,9","30,1","9,7","-16,7",8,0,83040.0,14972.0,3387.0,0.0,36543,10210,5093,1845,0,2023
86066,"47,9",18560,10530,26270,"31,4",2320,36250,"15,6",19430,13850,25570,"21,8",10010,33560,"3,4","57,3","39,1","9,4","-14,9","9,1",0,31317.0,5974.0,1240.0,0.0,8181,2795,2224,828,0,2023
86194,"49,3",18220,8960,27760,"34,5",1710,39760,"23,2",19300,13120,26700,"25,1",9350,36280,"3,9","69,6","28,9","10,3","-16,6","7,8",0,73894.0,13707.0,3190.0,0.0,34132,9197,4623,1718,0,2023
8619486214,"50,6",18900,9620,28470,"32,7",2150,40930,19,19800,13430,27370,"23,8",9490,37170,"3,9","69,3","29,6","9,5",-17,"8,6",0,80576.0,14121.0,3430.0,0.0,35763,9739,4768,1920,0,2023
87085,"51,3",18880,9690,27880,"32,8",2440,39160,"16,1",19720,13680,26750,"22,6",9850,35550,"3,6","64,2","34,8","9,6","-16,5","7,9",0,113303.0,18311.0,4751.0,0.0,39671,13044,5764,4259,0,2023
88160,"48,9",18240,9070,27560,"34,6",1530,39770,26,19200,13310,26640,"24,3",9580,36330,"3,8","64,8","32,5","10,2","-17,1","9,6",0,31106.0,5841.0,1872.0,0.0,9111,3400,1886,1065,0,2023
88209,"48,3",18620,11710,25350,"28,9",5390,33400,"6,2",19380,14490,24940,"18,7",10990,30930,"2,8",67,"31,8",9,"-13,3","5,5",0,8058.0,965.0,259.0,0.0,2145,890,369,207,0,2023
88383,46,18350,11100,26640,"30,7",4700,37940,"8,1",19200,14090,25960,"20,5",10420,35400,"3,4","59,4","37,1","8,3","-16,2","11,4",0,6918.0,695.0,260.0,0.0,1916,742,264,210,0,2023
88413,"41,7",16730,9310,24510,"36,4",2370,34900,"14,7",18050,13040,24210,"25,5",9810,32230,"3,3","57,3","37,4","10,7","-14,5","9,1",0,18923.0,3251.0,726.0,0.0,5686,1993,1264,693,0,2023
89024,"52,4",18490,10460,26920,"32,1",4290,37630,"8,8",19390,14020,26030,"21,1",10460,34280,"3,3","65,1","33,8","9,4","-16,5","8,2",0,33194.0,4114.0,1854.0,0.0,9623,3670,1500,1535,0,2023
89206,"42,7",15580,8370,23650,"40,6",2410,32960,"13,7",17290,12280,23490,"29,3",8920,30690,"3,4","58,7","36,4","11,4","-13,6","7,1",0,8215.0,1537.0,268.0,0.0,2320,803,531,265,0,2023
89257,"41,7",15470,8820,21810,"40,4",3490,28430,"8,2",17190,13060,22030,"25,7",10030,27660,"2,8","55,3","38,1","13,1","-11,1","4,6",0,6401.0,1002.0,277.0,0.0,1679,647,348,268,0,2023
89387,"48,1",16470,8760,24820,"38,6",3160,35320,"11,2",18000,12860,24490,"26,3",9750,32790,"3,4","60,8","33,9","11,1","-15,5","9,7",0,24648.0,3578.0,1023.0,0.0,6860,2502,1318,1062,0,2023
9000890010,50,17660,9400,26700,"35,1",3090,38410,"12,4",18820,13300,25860,"24,2",9850,35240,"3,6","71,4","27,7","10,1","-15,8","6,6",0,46714.0,7871.0,1744.0,0.0,14407,4880,2715,1380,0,2023
90010,49,17240,9020,26250,"36,4",2690,37870,"14,1",18460,13110,25520,"25,2",9690,34780,"3,6","71,3","27,2","10,5","-15,7","6,7",0,42595.0,7484.0,1661.0,0.0,13571,4606,2584,1317,0,2023
9007590099,"56,6",20550,13100,29230,"24,5",6300,40880,"6,5",21110,15520,27790,"15,7",11290,36950,"3,3","71,2","30,1","7,1","-16,4",8,0,8858.0,814.0,227.0,0.0,1860,719,304,151,0,2023
91021,"64,5",20740,12090,29890,"26,9",6070,40680,"6,7",21120,14970,28100,"19,2",10210,36770,"3,6","81,1","23,6","6,6","-17,7","6,4",0,11061.0,826.0,156.0,0.0,2517,937,309,197,0,2023
91027,"65,8",21180,12830,30370,"25,4",6950,41130,"5,9",21530,15440,28770,"16,3",11290,37030,"3,3",84,"19,8","6,8","-17,2","6,6",0,35387.0,3004.0,659.0,0.0,7301,2311,1087,453,0,2023
91103,"68,6",22850,13890,32350,"22,6",7530,42610,"5,7",22910,16230,30140,"13,9",11660,38100,"3,3","85,7","20,7","6,2","-17,8","5,2",0,25551.0,1984.0,345.0,0.0,5399,1766,657,349,0,2023
91114,"74,5",27130,16800,38870,"17,3",8980,52760,"5,9",26030,18170,34910,"11,1",12560,45450,"3,6","82,1","27,5","4,2",-22,"8,2",0,24223.0,1356.0,270.0,0.0,4170,1141,469,293,0,2023
91174,"55,5",16110,9120,24660,"38,8",4120,33400,"8,1",17920,12770,24240,"26,8",9340,31030,"3,3","80,6","18,9","11,1","-14,9","4,3",0,51641.0,6551.0,1299.0,0.0,12766,4583,2245,1198,0,2023
9117491553,"58,3",17580,9820,26890,"35,2",4640,37460,"8,1",18900,13350,25980,"24,2",9630,34060,"3,5","80,7","20,6","9,6","-16,4","5,5",0,58651.0,6783.0,1341.0,0.0,13911,4890,2352,1267,0,2023
9120191657,"66,6",22320,13780,32270,23,7400,44100,6,22450,16030,30070,"14,9",11590,39190,"3,4","81,9","23,7","6,2","-18,2","6,4",0,58224.0,4264.0,972.0,0.0,11370,3614,1440,858,0,2023
91207,"67,2",22090,14440,30760,"21,2",7950,40830,"5,1",22500,16570,29150,"13,3",12070,36950,"3,1","80,4","24,5","6,3","-16,7","5,5",0,6176.0,370.0,121.0,0.0,1218,342,118,68,0,2023
91215,"54,2",16180,9470,24160,"38,7",4940,32620,"6,6",17860,13310,23930,24,10180,30460,3,"78,6","21,2","11,4",-14,"2,8",0,11831.0,1355.0,293.0,0.0,2581,919,397,220,0,2023
91223,"56,5",18230,11360,26160,"30,3",5960,35060,"5,9",19360,14440,25400,"19,1",10630,32190,3,"77,9","23,2","9,1","-15,8","5,6",0,24597.0,1984.0,454.0,0.0,5962,2095,857,733,0,2023
91228,"55,6",16360,9570,24880,"37,4",4720,34400,"7,3",18170,13310,24580,"24,2",9850,31780,"3,2","81,3","18,6","11,2","-14,9","3,8",0,72928.0,11090.0,2548.0,0.0,18501,5579,2711,1464,0,2023
91235,"58,3",16980,10360,24280,"35,4",5120,31710,"6,2",18750,13800,24110,"21,8",10340,29690,"2,9","88,6","11,2","11,7","-13,6","2,1",0,11314.0,1334.0,217.0,0.0,2126,857,340,133,0,2023
91286,"39,5",10630,6070,17250,"60,4",2130,25580,12,13960,10360,18880,"44,4",7690,25190,"3,3","74,1","15,4","19,3","-11,6","2,8",0,27665.0,5422.0,972.0,0.0,6347,2127,1403,587,0,2023
9128691687,"55,1",15340,8340,25140,"42,2",3840,35340,"9,2",17400,12190,24680,"29,7",8890,32420,"3,6","78,8","20,9","11,1","-15,5","4,7",0,59766.0,8162.0,1677.0,0.0,12801,4238,2283,1032,0,2023
91345,"67,3",22910,13800,32820,"23,1",7160,44410,"6,2",22720,15920,30550,"16,4",11220,39300,"3,5","82,9","24,5","5,8","-18,6","5,4",0,20748.0,1548.0,323.0,0.0,4140,1327,537,287,0,2023
91377,"69,9",23650,13740,35090,"23,1",7080,46190,"6,5",23400,16050,32210,"15,3",11110,41010,"3,7","90,9","17,7","5,6","-19,2",5,0,51752.0,3719.0,784.0,0.0,11595,3042,1191,651,0,2023
91421,"69,5",25020,14850,36400,"20,3",7780,50040,"6,4",24290,16690,33180,"13,5",11920,43730,"3,7","79,8","28,1",5,"-21,1","8,2",0,23554.0,1850.0,362.0,0.0,4449,1317,631,319,0,2023
9142191657,"65,3",21620,13030,31870,"24,9",6920,43390,"6,3",21940,15510,29610,"16,2",11300,38700,"3,4",81,"24,3","6,5","-18,5","6,7",0,54172.0,4635.0,977.0,0.0,10879,3408,1527,817,0,2023
91514,"69,3",23290,15090,31940,"19,2",8700,41880,"4,8",23230,16890,29800,"13,1",12150,37240,"3,1","81,1","25,3","5,5","-17,9",6,0,9093.0,595.0,130.0,0.0,1819,535,236,110,0,2023
91521,"58,9",18400,10080,27110,"33,6",5160,36900,"7,2",19360,13460,26160,"23,4",9880,33680,"3,4","79,6","22,6",9,"-15,7","4,5",0,30151.0,3307.0,648.0,0.0,6376,2138,999,439,0,2023
91549,"68,2",23430,13930,33500,"22,8",7190,45410,"6,3",23140,16050,30980,"15,3",11260,40260,"3,6","80,1","25,8","5,7","-19,2","7,6",0,34970.0,2408.0,582.0,0.0,6676,2064,892,516,0,2023
91570,"67,3",22260,13450,31370,"23,8",7210,41730,"5,8",22380,16010,29330,"14,4",11690,37470,"3,2",80,"25,7","6,4","-17,9","5,8",0,20748.0,1630.0,399.0,0.0,4091,1413,479,261,0,2023
91589,"71,5",25420,15940,35870,"18,8",7900,48790,"6,2",24720,17390,32810,"13,2",11860,42790,"3,6","84,1","24,1","4,6","-20,1","7,3",0,36224.0,2245.0,431.0,0.0,6619,1972,828,448,0,2023
91657,"61,9",19770,11830,28280,"28,4",6450,37510,"5,8",20510,14770,27100,"18,3",10880,34110,"3,1","82,2","20,7","8,2",-16,"4,9",0,30618.0,2785.0,615.0,0.0,6430,2091,896,498,0,2023
91692,"58,7",17910,10900,26780,"32,6",6010,36080,6,19300,13980,25840,"20,8",10510,33260,"3,2","79,5","23,1",9,"-15,2","3,6",0,24166.0,2295.0,541.0,0.0,5494,1841,809,439,0,2023
92002,"79,1",32920,20840,47450,"11,8",11500,65260,"5,7",30670,21140,41980,"8,5",14080,55690,4,"88,3","23,1","2,6","-24,3","10,3",0,62545.0,2536.0,649.0,0.0,10638,2200,986,665,0,2023
92004,"72,9",27770,15030,44720,"20,8",7440,65250,"8,8",26460,16660,39580,"15,2",11230,55440,"4,9","97,6","14,4","3,9","-24,3","8,4",0,90066.0,5586.0,1298.0,0.0,17040,4266,2155,1030,0,2023
9200492036,"65,5",22080,12080,37030,"27,5",6010,56370,"9,4",22130,14650,33710,"19,4",10280,48490,"4,7","93,1","15,6","5,7","-21,7","7,3",0,139495.0,11696.0,2783.0,0.0,28963,7869,4213,2140,0,2023
92007,"61,5",19150,11330,29400,"30,4",5930,41720,7,20000,14560,27820,"18,9",10660,37410,"3,5","84,4","19,4","8,3","-17,1",5,0,41676.0,4024.0,1033.0,0.0,9906,3021,1433,873,0,2023
92019,"72,9",26720,15980,40960,"18,8",8590,58650,"6,8",25690,17550,36660,"11,8",12440,50080,4,"88,4","21,8","4,3","-22,9","8,4",0,31841.0,1762.0,500.0,0.0,6298,1695,672,548,0,2023
92024,"64,1",20150,10910,32890,"30,6",5300,48550,"9,2",20610,13790,30470,"22,5",9510,42490,"4,5","92,7","14,9","6,6","-19,6","5,4",0,59934.0,5107.0,1254.0,0.0,13046,3812,1906,1021,0,2023
92025,"67,2",23700,13170,38530,"24,6",6550,57900,"8,8",23320,15500,34980,"16,9",10850,49800,"4,6","92,3","16,4","5,5","-21,7","7,5",0,90101.0,7409.0,1707.0,0.0,17976,4884,2622,1500,0,2023
92036,"50,1",15850,9130,24030,"39,4",4290,33650,"7,8",17640,12750,23910,27,9310,31340,"3,4","79,4","19,2","11,6","-13,7","3,5",0,49429.0,6110.0,1485.0,0.0,11923,3603,2058,1110,0,2023
92050,"61,8",20030,11070,32210,"30,5",5220,47940,"9,2",20730,14230,30250,"20,6",10170,42640,"4,2","89,1","16,1","7,6","-18,4","5,6",0,98910.0,11070.0,2349.0,0.0,23306,6692,4088,1964,0,2023
92078,"52,3",16140,9730,23860,"37,9",5050,33640,"6,7",17800,13090,23780,"25,3",9800,31220,"3,2","79,8","19,9","11,3","-14,6","3,6",0,24995.0,2716.0,682.0,0.0,5703,1866,998,510,0,2023
930019300893055,47,13430,7400,22030,"48,3",2740,32600,"11,9",15800,11350,22280,"35,4",8140,30400,"3,7","80,7","15,8","13,6","-14,3","4,2",0,205228.0,45218.0,2813.0,0.0,53181,16122,13878,4021,0,2023
930019302793066,"44,1",12400,6730,20440,"52,3",2350,30200,"12,8",15100,10800,21200,39,7600,28720,"3,8","79,7","14,8",15,"-13,3","3,8",0,239946.0,53191.0,2929.0,0.0,67313,20708,17627,5029,0,2023
9300593071,"50,9",15290,8450,24120,"42,1",3770,34280,"9,1",17330,12320,24040,"29,4",8900,31860,"3,6","76,1","21,7","11,7","-14,8","5,3",0,140477.0,23742.0,1526.0,0.0,30846,9516,7029,2557,0,2023
93006,"54,6",16340,8910,26880,"39,5",3650,38960,"10,7",17750,12510,25970,"28,2",8910,35030,"3,9","83,5","17,4","10,1","-16,4","5,4",0,38696.0,6100.0,422.0,0.0,9896,2942,2071,755,0,2023
9300693048,"59,9",18370,9740,30210,"35,1",4190,43930,"10,5",19360,13060,28390,"25,5",9140,39060,"4,3",87,17,"8,4","-18,2","5,8",0,152813.0,22405.0,1482.0,0.0,36562,10434,8282,2649,0,2023
93007930089301093053,"48,7",14180,7920,22440,"45,4",3220,31710,"9,8",16430,11890,22680,"32,2",8750,29870,"3,4","76,9","18,7","13,5","-13,7","4,6",0,221737.0,45267.0,3054.0,0.0,51391,16240,12090,4123,0,2023
9300793029,"51,2",15350,8490,23810,"41,4",3710,32780,"8,8",17260,12190,23670,30,8790,30680,"3,5","76,2","20,7","11,6","-14,1","5,6",0,133509.0,24699.0,1317.0,0.0,30012,9546,7436,2237,0,2023
9300793030,"49,5",14340,8010,22350,"44,9",3470,31000,"8,9",16570,11990,22640,"31,5",8800,29280,"3,3","76,1","19,5","13,2","-13,4","4,6",0,69379.0,12779.0,728.0,0.0,15688,5289,3554,1124,0,2023
9300893029,"48,7",14620,8110,22800,44,3370,31690,"9,4",16660,11960,22910,"31,6",8690,29780,"3,4","76,4","19,1","12,9","-13,6","5,2",0,136649.0,29742.0,1984.0,0.0,31221,9642,7968,2559,0,2023
93010,"49,4",14510,7820,23170,"44,1",2800,32660,"11,7",16680,11870,23200,"32,2",8640,30450,"3,5",77,"19,2","13,4",-14,"4,4",0,56665.0,11301.0,662.0,0.0,13738,3987,3461,1187,0,2023
9301093077,"55,7",17090,9160,27400,"37,2",3800,38820,"10,2",18590,12720,26390,"27,1",9100,35280,"3,9","79,9","20,2",10,"-16,5","6,4",0,86157.0,14457.0,857.0,0.0,19881,5851,4565,1615,0,2023
93013,52,15080,8490,24160,"43,1",3760,34680,"9,2",16950,11770,23970,32,8570,31880,"3,7","80,6","18,8","10,6","-15,7","5,7",0,15846.0,2605.0,175.0,0.0,3619,1261,697,211,0,2023
9301493047,"48,6",14130,7090,23580,"46,2",2310,33390,"14,5",16550,11760,23540,"32,9",8660,30800,"3,6","74,5","19,7","14,5","-14,4","5,7",0,56861.0,12411.0,683.0,0.0,12806,3557,3536,1257,0,2023
93029,"52,2",16190,8840,24720,39,3750,33770,9,17810,12360,24390,"28,8",8770,31490,"3,6","76,9","20,9","10,9","-14,5","5,8",0,74883.0,14223.0,705.0,0.0,17198,5222,4567,1332,0,2023
93030,"47,9",13920,7440,21970,47,2700,29200,"10,8",16570,12000,22100,"31,7",8790,27850,"3,2","79,9","14,4","15,5","-12,4","2,6",0,10753.0,2303.0,116.0,0.0,2874,965,685,219,0,2023
93031,"50,2",14810,8320,23000,"43,4",3500,31940,"9,1",16910,12190,23110,"30,3",8980,30090,"3,4","77,9","18,9","12,7",-14,"4,5",0,54542.0,9324.0,574.0,0.0,12774,3970,2819,944,0,2023
93032,"66,4",21860,12850,31420,"25,4",6900,42870,"6,2",21940,15290,29390,"16,6",11030,38420,"3,5",81,"23,3","6,6",-18,"7,1",0,40276.0,4229.0,317.0,0.0,7874,2381,1420,558,0,2023
93039,"50,2",13960,7510,23380,"46,7",2430,34100,14,16610,11670,23420,"32,9",8840,31400,"3,6","78,9","17,8","13,9","-14,3","3,7",0,8219.0,1539.0,135.0,0.0,2013,600,504,179,0,2023
93048,"61,7",19280,10090,31380,"33,5",4450,45570,"10,2",20000,13250,29260,"24,6",9230,40250,"4,4","88,1","16,8","7,8","-18,8","6,1",0,114117.0,16305.0,1060.0,0.0,26666,7492,6211,1894,0,2023
930489305393063,59,18020,9570,29240,"35,5",4150,42150,"10,2",19150,13010,27700,"25,7",9180,37760,"4,1",86,17,"8,9","-17,5","5,6",0,191658.0,28891.0,1823.0,0.0,45198,13255,10165,3230,0,2023
93050,"61,2",18910,10990,27770,"31,7",5390,37590,7,19930,14150,26770,"21,1",10270,34230,"3,3","82,8","19,6","8,9","-15,9","4,6",0,36425.0,4754.0,455.0,0.0,8153,2830,1350,630,0,2023
93051,"67,8",21940,13010,32750,"24,9",6520,44540,"6,8",22100,15480,30280,17,10880,39660,"3,6","86,7","19,2","6,5","-18,6","6,2",0,70911.0,7519.0,561.0,0.0,14856,4565,2441,839,0,2023
93053,"52,2",15420,8360,24790,"41,9",3470,35130,"10,1",17320,12330,24430,"29,2",8980,32350,"3,6","79,9","18,5","11,9","-14,9","4,6",0,44680.0,7971.0,501.0,0.0,10816,3509,2359,804,0,2023
93055,"56,8",17110,9140,27970,"37,5",3940,40760,"10,3",18450,12700,26730,"27,3",9000,36670,"4,1","86,7","16,1","9,4","-17,2",5,0,57753.0,8757.0,530.0,0.0,13653,4068,2938,1068,0,2023
9305593061,"57,9",17740,9530,28720,"35,9",4170,41970,"10,1",18910,12890,27340,"26,3",9160,37560,"4,1","87,1","16,2","8,8","-17,4","5,3",0,74168.0,10723.0,680.0,0.0,17565,5202,3651,1362,0,2023
93059,"43,1",12610,6900,20120,"51,4",2560,27990,"10,9",15190,10870,20950,"38,8",7510,27090,"3,6",76,"17,1","15,3","-12,6","4,2",0,31548.0,6475.0,389.0,0.0,7766,2478,1970,629,0,2023
9305993066,"46,9",13030,7000,21600,"49,8",2560,31460,"12,3",15600,10970,22080,"37,2",7680,29700,"3,9",81,15,"14,1","-13,8","3,7",0,141815.0,28790.0,1697.0,0.0,38353,11723,9265,2918,0,2023
9305993072,43,12630,6790,20030,"51,3",2370,27960,"11,8",15300,11060,20880,"37,5",8060,26920,"3,3","74,6","17,6","16,3","-12,2","3,7",0,70847.0,15149.0,891.0,0.0,17917,5795,4603,1592,0,2023
93063,"58,2",18440,9980,28390,"33,7",4330,39460,"9,1",19450,13230,27090,"24,7",9340,35580,"3,8","85,4",16,9,"-16,2","5,8",0,32861.0,4615.0,262.0,0.0,7716,2254,1595,532,0,2023
93064,"62,8",20110,11480,30070,"29,2",5310,41020,"7,7",20770,14340,28430,"20,5",10050,36780,"3,7","84,7","19,6","7,7","-17,7","5,7",0,47417.0,6022.0,398.0,0.0,10879,3297,2126,671,0,2023
93066,"47,9",13150,7040,22040,"49,3",2570,32560,"12,7",15720,11030,22460,"36,7",7720,30530,4,"82,3","14,4","13,8","-14,1","3,6",0,110267.0,22315.0,1308.0,0.0,30587,9245,7295,2289,0,2023
9306693072,"46,7",13030,6940,21430,"49,8",2500,31200,"12,5",15630,11080,21980,"36,6",7900,29530,"3,7","80,2","15,3","14,5","-13,6","3,6",0,149566.0,30989.0,1810.0,0.0,40738,12562,9928,3252,0,2023
93070,"56,6",17450,9280,28580,"36,6",3810,42160,"11,1",18760,12840,27220,"26,5",8980,37620,"4,2","89,4","14,3","9,3","-17,5","4,5",0,52599.0,7033.0,540.0,0.0,13225,3703,2715,851,0,2023
93071,"48,4",14100,7920,22150,"45,7",3530,30980,"8,8",16450,11790,22490,"32,4",8570,29250,"3,4","75,6","20,7","13,2","-13,5",4,0,53231.0,9569.0,626.0,0.0,12079,3836,2728,1042,0,2023
93072,"42,9",12640,6690,19900,"51,2",2140,27890,13,15380,11250,20770,"36,5",8410,26850,"3,2","73,3",18,"17,1","-11,8","3,4",0,39299.0,8674.0,502.0,0.0,10151,3317,2633,963,0,2023
93073,"61,4",20060,12350,28240,"26,8",6530,37330,"5,7",20900,15220,27190,"17,1",10940,34420,"3,1","79,5","22,4","8,1","-15,4","5,4",0,37814.0,3985.0,344.0,0.0,7833,2260,1278,657,0,2023
93078,"55,3",16650,10110,24620,"35,8",5130,33580,"6,5",18490,13580,24570,"23,1",10010,31360,"3,1","80,1",19,11,"-14,1",4,0,39926.0,5455.0,410.0,0.0,8220,2627,1622,695,0,2023
93079,"44,2",13180,7630,19680,"49,2",3540,27500,"7,8",15650,11900,20770,"33,5",8920,26700,3,"74,5","17,9","16,2","-11,4","2,8",0,12897.0,2464.0,192.0,0.0,3264,1012,696,278,0,2023
94002,"62,9",20840,11550,32510,"28,5",5270,44900,"8,5",21140,14340,30050,"20,5",10000,39720,4,"88,9","16,4","7,3","-18,5","5,9",0,43670.0,4631.0,1112.0,0.0,10464,2878,1959,743,0,2023
94003,"65,8",22720,12910,34830,"25,2",6240,48660,"7,8",22590,15270,32290,"17,7",10540,42970,"4,1","87,5","19,4",6,"-19,5","6,6",0,20552.0,2041.0,379.0,0.0,4972,1361,832,308,0,2023
9400394037,"64,8",21950,12320,33700,"26,6",5890,47830,"8,1",21980,15020,31360,"18,5",10450,42350,"4,1","86,6","19,7","6,5",-19,"6,2",0,37628.0,3823.0,774.0,0.0,9573,2725,1640,594,0,2023
9400494044,"64,2",20520,12410,29430,"26,7",6530,38870,6,21090,15220,27870,"17,1",11050,35250,"3,2","86,6","17,5","7,9","-16,8","4,8",0,44253.0,4284.0,1385.0,0.0,9528,2934,1576,685,0,2023
94011,"56,7",17270,10100,25450,"34,9",5050,34610,"6,9",18730,13660,24940,"22,4",10070,32160,"3,2","79,2","20,4","10,3","-14,6","4,7",0,17370.0,1934.0,425.0,0.0,4097,1314,752,337,0,2023
94016,"69,7",25140,14630,38340,"21,4",7640,53040,"6,9",24410,16450,34670,15,11230,46140,"4,1","89,2","19,8","4,8","-21,2","7,4",0,27704.0,2189.0,441.0,0.0,7241,1560,832,339,0,2023
94017,"60,4",19520,11120,29860,"30,5",5520,41790,"7,6",20250,14160,28220,21,10020,37550,"3,7","82,5","20,6","8,1","-17,6","6,4",0,77625.0,8411.0,1594.0,0.0,17248,5119,3617,1259,0,2023
9401794019,62,20160,11570,30570,29,5810,42860,"7,4",20740,14430,28730,"20,1",10200,38260,"3,8","82,3","21,4","7,5","-18,3","7,1",0,96630.0,9834.0,1870.0,0.0,20721,6124,4256,1522,0,2023
94022,"60,7",19150,10530,28810,"32,1",5080,39380,"7,7",19930,13790,27420,"22,3",9790,35650,"3,6","84,5","19,1","8,6",-17,"4,8",0,43177.0,4965.0,959.0,0.0,10578,3092,1876,813,0,2023
94028,"61,1",19300,10950,29450,"31,1",5230,41580,8,20250,14210,27940,"20,6",10080,37380,"3,7","81,7","21,8","8,2","-17,7",6,0,91291.0,11939.0,1927.0,0.0,21578,6345,4326,1486,0,2023
94033,"68,6",24850,14530,38710,"21,7",6990,57460,"8,2",24310,16470,35300,"14,9",11230,49570,"4,4","86,3","20,4","4,9","-22,2","10,6",0,51001.0,3906.0,754.0,0.0,10221,2730,1737,704,0,2023
9403794043,"66,6",22390,12690,33860,"25,8",6020,48050,8,22280,15220,31320,"17,8",10560,42250,4,"87,1","19,6","6,2","-19,4","6,5",0,39295.0,3893.0,791.0,0.0,10667,2985,1807,662,0,2023
94038,"69,4",24010,13500,36490,"23,8",6640,52390,"7,9",23560,15850,33120,"16,5",10730,45170,"4,2","82,7","25,5","5,2","-21,8","8,4",0,28952.0,2220.0,438.0,0.0,5681,1526,886,350,0,2023
9403894076,65,21420,11950,33010,"27,9",5730,46580,"8,1",21640,14630,30500,"19,4",10180,41210,4,"83,7","22,1","6,6","-19,7","7,3",0,84831.0,8055.0,1658.0,0.0,20131,5412,3193,1292,0,2023
94041,"58,4",17660,9360,28390,"36,3",4160,40440,"9,7",18810,12690,27040,"27,1",8550,36380,"4,3","85,2","18,1","8,4","-17,2","5,5",0,59772.0,7208.0,1444.0,0.0,16091,4429,2824,922,0,2023
940449407494078,"55,3",16620,9210,25080,"38,1",4260,34000,8,18230,12960,24640,"25,9",9360,31520,"3,4","82,6","16,9",11,"-14,8","4,3",0,74761.0,10710.0,1815.0,0.0,17666,5702,3718,1152,0,2023
94054,"55,1",17300,9870,25560,"35,7",4730,35020,"7,4",18710,13510,24990,"23,1",9870,32350,"3,3","79,5","19,8","10,9","-14,6","4,4",0,22966.0,2988.0,603.0,0.0,5701,1771,1075,424,0,2023
94068,"78,4",33490,21680,50270,"10,7",12370,72700,"5,9",30780,21510,43570,"8,1",14400,61130,"4,2","85,4","25,1","2,3",-27,"14,2",0,74109.0,2786.0,773.0,0.0,11925,2625,1491,739,0,2023
94073,"70,7",23900,14550,34720,"21,7",7050,47510,"6,7",23510,16450,32030,"14,7",11310,41830,"3,7",84,"22,9","5,4","-19,5","7,2",0,30431.0,2360.0,475.0,0.0,5833,1729,908,369,0,2023
